District,Area,Post Code,Home Delivery,Lockdown,Charge(1kg),Charge(2kg),Charge(3kg),COD Charge
Rajbari,Ramkantopur(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Pachuria(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Sultanpur(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Sahidohabpur(Rajbari Sadar),,Yes,No,120,150,180,1%
Rajbari,Doulodia(Goalondo Rajbari),,Yes,No,120,150,180,1%
Rajbari,Debgram(Goalondo Rajbari),,Yes,No,120,150,180,1%
Rajbari,Ujanchor(Goalondo Rajbari),,Yes,No,120,150,180,1%
Rajbari,Sotovakla(Goalondo Rajbari),,Yes,No,120,150,180,1%
Rajbari,Bahadurpur(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Habashpur((Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Joshai(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Babupara(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Mourat(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Patta(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Sorisha(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Kolimohor(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Kosbamajail(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Maspara(Pangsha Rajbari),,Yes,No,120,150,180,1%
Rajbari,Islampur(Baliakandi Rajbari),,Yes,No,120,150,180,1%
Rajbari,Bohorpur(Baliakandi Rajbari),,Yes,No,120,150,180,1%
Rajbari,Nobabpur(Baliakandi Rajbari),,Yes,No,120,150,180,1%
Rajbari,Narua(Baliakandi Rajbari),,Yes,No,120,150,180,1%
Rajbari,Baliakandi(Rajbari),,Yes,No,120,150,180,1%
Rajbari,Jongol(Baliakandi Rajbari),,Yes,No,120,150,180,1%
Rajbari,Jamalpur(Baliakandi Rajbari),,Yes,No,120,150,180,1%
Rajbari,Rotondia(Kalukhali Rajbari),,Yes,No,120,150,180,1%
Rajbari,Kalikapur(Kalukhali Rajbari),,Yes,No,120,150,180,1%
Rajbari,Boalia(Kalukhali Rajbari),,Yes,No,120,150,180,1%
Rajbari,Majbari(Kalukhali Rajbari),,Yes,No,120,150,180,1%
Rajbari,Modapur(Kalukhali Rajbari),,Yes,No,120,150,180,1%
Rajbari,Shawrael(Kalukhali Rajbari),,Yes,No,120,150,180,1%
Rajbari,Mrigi(Kalukhali Rajbari),,Yes,No,120,150,180,1%
Madaripur,Vadroshan (Shichar),,Yes,No,120,150,180,1%
Madaripur,Chanderchar (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Shomvuk (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Sheikhpur (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Boiratola (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Hossainer Hat (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Baghmara(Shibchar),,Yes,No,120,150,180,1%
Madaripur,Sirail (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Uthrail (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Dattopara (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Surjonagar (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Khaser hat (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Minara (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Maler Hat (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Nasirer Mor (Panch-Char),,Yes,No,120,150,180,1%
Madaripur,Bahadurpur ( Panch-char),,Yes,No,120,150,180,1%
Madaripur,Bakhorkandi (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Kawrakandi (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Kathalbari (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Naodoba (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Shimana (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Kutubpur (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Munshirbazar (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Kadirpur (Shibchar),,Yes,No,120,150,180,1%
Madaripur,2nd Nadirpar (Shibchar),,Yes,No,120,150,180,1%
Madaripur,Lakshmipur (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Khaser Hat (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Miyar Hat ( Kalkini),,Yes,No,120,150,180,1%
Madaripur,Mollar Hat (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Ramjanpur (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Shahebrampur ( Kalkini),,Yes,No,120,150,180,1%
Madaripur,Faishatola (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Madra (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Vurghata (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Bhanga Bridge (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Nabogram (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Dasar (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Ghosher Hat Chowrasta (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Gagonpur (kalkini),,Yes,No,120,150,180,1%
Madaripur,Pathuriyarpar (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Gopalpur (Kalkini),,Yes,No,120,150,180,1%
Madaripur,Kalabari (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Kalagachiya (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Ammgram Bridge (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Lokkhonda (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Rajoir Bus Stand,,Yes,No,120,150,180,1%
Madaripur,Yousufpur (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Shakharpar (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Tekerhat (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Kadambari (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Chagolchira (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Fullbari (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Pantapara (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Nilokkhi (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Kabirajpur (Rajoir),,Yes,No,120,150,180,1%
Madaripur,Khospur tekerhat (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Angulkata Hat (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Mohisherchar Ferighat (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Kulpoddi Chowrsta (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Mostofapur (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Ghatokchar (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Adompur (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Shirkhara (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Sreenadi (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Mithapur (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Habiganj (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Kalirbazar (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Charnachna (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Kalikapur (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Banglabazar (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Housedi (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Bolsha (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Awaz (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Charmuguriya (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Hazrapur (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Khagdi (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Notun Bus Stand (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Puran Bazar (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Khagchora (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Madaripur Launch Ghat (Madaripur Sadar),,Yes,No,120,150,180,1%
Madaripur,Madaripur Sadar Thana (Madaripur Sadar),,Yes,No,120,150,180,1%
Barisal,Satla (Wazirpur Gournadi),,Yes,No,120,150,180,1%
Barisal,Harta (Wazirpur Gournadi),,Yes,No,120,150,180,1%
Barisal,Jolla (Wazirpur Gournadi),,Yes,No,120,150,180,1%
Barisal,Otra (Wazirpur Gournadi),,Yes,No,120,150,180,1%
Barisal,Sholok (Wazirpur Gournadi),,Yes,No,120,150,180,1%
Barisal,Borakotha (Wazirpur Gournadi),,Yes,No,120,150,180,1%
Barisal,Bamrail (Wazirpur Gournadi),,Yes,No,120,150,180,1%
Barisal,Shikerpur (Wazirpur Gournadi),,Yes,No,120,150,180,1%
Barisal,Torki (Khanjapur Gournadi),,Yes,No,120,150,180,1%
Barisal,Chadshi (Gournadi),,Yes,No,120,150,180,1%
Barisal,Mahilara (Gournadi),,Yes,No,120,150,180,1%
Barisal,Nolchira (Gournadi),,Yes,No,120,150,180,1%
Barisal,Batajor (Gournadi),,Yes,No,120,150,180,1%
Barisal,Shorikal (Gournadi),,Yes,No,120,150,180,1%
Barisal,Rajihar (Agailjhara Gournadi),,Yes,No,120,150,180,1%
Barisal,Bakal (Agailjhara Gournadi),,Yes,No,120,150,180,1%
Barisal,Bagdha (Agailjhara Gournadi),,Yes,No,120,150,180,1%
Barisal,Goila (Agailjhara Gournadi),,Yes,No,120,150,180,1%
Barisal,Rotnopur (Agailjhara Gournadi),,Yes,No,120,150,180,1%
Bhola,Tazumuddin Bazar (Bhola),,Yes,No,120,150,180,1%
Bhola,Khaser Hat (Tajumuddin),,Yes,No,120,150,180,1%
Bhola,Choto Dawri (Tazumuddin-Bhola),,Yes,No,120,150,180,1%
Bhola,Dakshin Khaser Hat Bazar (Tazumuddin-Bhola),,Yes,No,120,150,180,1%
Bhola,Dasherhat (Tazumuddin),,Yes,No,120,150,180,1%
Bhola,Kalirhat (Tazumuddin),,Yes,No,120,150,180,1%
Bhola,Kazi Kandi Bazaar (Tazumuddin),,Yes,No,120,150,180,1%
Bhola,Anand Bazar (Tazumuddin),,Yes,No,120,150,180,1%
Bhola,Tazumuddin Bazar(Bhola),,Yes,No,120,150,180,1%
Bhola,Molla Pukurpar (Tazumuddin),,Yes,No,120,150,180,1%
Bhola,Muci bari Kona (Tazumuddin),,Yes,No,120,150,180,1%
Bhola,Maniram Bazar (Kunjer Hat),,Yes,No,120,150,180,1%
Bhola,Lebukata Bazar (Kunjer Hat),,Yes,No,120,150,180,1%
Bhola,Kunjer Hat Bazar (Bhola),,Yes,No,120,150,180,1%
Bhola,Makkar Pol (Kunjer Hat),,Yes,No,120,150,180,1%
Bhola,Kunjer Hat(Bhola),,Yes,No,120,150,180,1%
Bhola,Baidyer Pol (Kunjer Hat),,Yes,No,120,150,180,1%
Bhola,Dalalbazar (Kunjer Hat),,Yes,No,120,150,180,1%
Bhola,Fakirhat (Kunjer Hat-Bhola),,Yes,No,120,150,180,1%
Bhola,Laldigir par (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Borhanganj (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Gas field (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Udaipur Rastar Matha (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Daulatkhan Rastar Matha (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Naya Miarhat (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Hakimuddin (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Khas Mahal (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Abulbazar (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Miya Barir Darja (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Powerplant (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Mizirbazar (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Kaciya chowmohani (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Golpar Hajir Hat (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Deula Santirhat (Borhanuddin),,Yes,No,120,150,180,1%
Bhola,Lalmohon (Charfession),,Yes,No,120,150,180,1%
Bhola,Hazirhat (Manpura-Bhola),,Yes,No,120,150,180,1%
Bhola,Hazirhat (Dularhat),,Yes,No,120,150,180,1%
Bhola,Dakkhin Aicha (Charfession),,Yes,No,120,150,180,1%
Bhola,Ahmedpur (Charfession),,Yes,No,120,150,180,1%
Bhola,Shoshivushon (Charfession),,Yes,No,120,150,180,1%
Bhola,Dularhat (Charfession),,Yes,No,120,150,180,1%
Bhola,Jonota Bazar (Manpura),,Yes,No,120,150,180,1%
Bhola,Hazirhat (Charfession ),,Yes,No,120,150,180,1%
Bhola,Hazirhat Dularhat (Charfession ),,Yes,No,120,150,180,1%
Bhola,Boro Dawri (Lalmohan),,Yes,No,120,150,180,1%
Bhola,Mongol Shikdar (Lalmohon),,Yes,No,120,150,180,1%
Bhola,Raichad (Lalmohon),,Yes,No,120,150,180,1%
Bhola,Loadharing (Lalmohon),,Yes,No,120,150,180,1%
Bhola,Sona miar Bazar(Lalmohan),,Yes,No,120,150,180,1%
Bhola,Kattar Hat (Lalmohon),,Yes,No,120,150,180,1%
Bhola,Ghosher Hat (Charfession),,Yes,No,120,150,180,1%
Barguna,Badarkhali (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,Gauri Channa (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,FulJhuri (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,Keorabunya (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,Ayala Patakata (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,Burir Char (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,Dhalua (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,M Baliatali (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,Naltona (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,Purakata (Barguna Sadar),,Yes,No,120,150,180,1%
Barguna,Bamna(Mathbaria),,Yes,No,120,150,180,1%
Barguna,Douyatola (Bamna),,Yes,No,120,150,180,1%
Barguna,Bukabunia (Bamna),,Yes,No,120,150,180,1%
Barguna,Raihanpur (Patharghata),,Yes,No,120,150,180,1%
Barguna,Nacnapara (Patharghata),,Yes,No,120,150,180,1%
Barguna,Charduani (Patharghata),,Yes,No,120,150,180,1%
Barguna,Kalmegha (Patharghata),,Yes,No,120,150,180,1%
Barguna,Kakchira (Patharghata),,Yes,No,120,150,180,1%
Barguna,Kathaltoli (Patharghata-Barguna),,Yes,No,120,150,180,1%
Barguna,Bibichini (Betagi),,Yes,No,120,150,180,1%
Barguna,Hosnabad (Betagi),,Yes,No,120,150,180,1%
Barguna,Mokamia (Batagi),,Yes,No,120,150,180,1%
Barguna,Buramojumdar - Kauniya (Betagi),,Yes,No,120,150,180,1%
Barguna,Kajirabad (Betagi),,Yes,No,120,150,180,1%
Barguna,Sorishamuri (Betagi),,Yes,No,120,150,180,1%
Sylhet,Kandi gram (bishwanath),,Yes,No,120,150,180,1%
Sylhet,miajaner gaon (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Motuk kuna (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Doshpaika (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Kade pur (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Ramdhana  (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Boiragi bazar (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Noya bondor bazar (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Khazanchi (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Miro gaon (bishwanath),,Yes,No,120,150,180,1%
Sylhet,Rajnogor (Bishwanath),,Yes,No,120,150,180,1%
Sylhet,Ponaulla Bazar (Kamalbazar Sylhet),,Yes,No,120,150,180,1%
Sylhet,Kurua Bazar (Osmaninagar),,Yes,No,120,150,180,1%
Sylhet,Doyamir (Osmaninagar),,Yes,No,120,150,180,1%
Sylhet,Boaljur(Osmaninagar),,Yes,No,120,150,180,1%
Sylhet,Burunga( Osmaninagar),,Yes,No,120,150,180,1%
Sylhet,Golmukhafon (Osmaninagar),,Yes,No,120,150,180,1%
Sylhet,Hajipur(Osmaninagar),,Yes,No,120,150,180,1%
Sylhet,Umor pur (Goalabazar),,Yes,No,120,150,180,1%
Sylhet,Khadimpur (Goalabazar),,Yes,No,120,150,180,1%
Sylhet,Gourinath (Balaganj),,Yes,No,120,150,180,1%
Sylhet,Murar Bazar Gohorpur (Balaganj),,Yes,No,120,150,180,1%
Sylhet,Kamal bazar (Dakshin Surma),,Yes,No,120,150,180,1%
Sylhet,Najir bazar (Osmaninagar),,Yes,No,120,150,180,1%
Sylhet,Begumpur (goalabazar),,Yes,No,120,150,180,1%
Sylhet,Rashidpur (bishwanath),,Yes,No,120,150,180,1%
Comilla,Bagmara,,Yes,No,120,150,180,1%
Comilla,Lalmai,,Yes,No,120,150,180,1%
Comilla,Jalam,,Yes,No,120,150,180,1%
Comilla,Barura Sadar,,Yes,No,120,150,180,1%
Comilla,Aganagar,,Yes,No,120,150,180,1%
Comilla,Vobanipur,,Yes,No,120,150,180,1%
Comilla,Uttar Shilmuri,,Yes,No,120,150,180,1%
Comilla,Dakshin Shilmuri,,Yes,No,120,150,180,1%
Comilla,Chondimura,,Yes,No,120,150,180,1%
Comilla,Galimpur,,Yes,No,120,150,180,1%
Comilla,Shilmuri,,Yes,No,120,150,180,1%
Comilla,Poyalghacha,,Yes,No,120,150,180,1%
Comilla,Adda,,Yes,No,120,150,180,1%
Comilla,Uttar Khosbash,,Yes,No,120,150,180,1%
Comilla,Dakkhin Khoshbash,,Yes,No,120,150,180,1%
Comilla,Rammohon,,Yes,No,120,150,180,1%
Comilla,Dewora,,Yes,No,120,150,180,1%
Comilla,Chitokda,,Yes,No,120,150,180,1%
Comilla,Madhaiya (Cumilla),,Yes,No,120,150,180,1%
Noakhali,Nijumdip (Hatiya),,Yes,No,120,150,180,1%
Sherpur,Gurduar Nakla,,Yes,No,120,150,180,1%
Sherpur,Pathakata Nakla,,Yes,No,120,150,180,1%
Sherpur,Nunni Nalitabari,,Yes,No,120,150,180,1%
Sherpur,Dhanshail Jhenaigati,,Yes,No,120,150,180,1%
Jamalpur,Battajore(Bakshiganj Upazila),,Yes,No,120,150,180,1%
Jamalpur,Bakshiganj Upazila ( Jamalpur),,Yes,No,120,150,180,1%
Jamalpur,BogarChar(Bakshiganj Upazila),,Yes,No,120,150,180,1%
Jamalpur,Parramrapur(Dewanganj Upazila),,Yes,No,120,150,180,1%
Sherpur,Garjaripa Srebardi,,Yes,No,120,150,180,1%
Sherpur,Bhelua Sribardi,,Yes,No,120,150,180,1%
Sherpur,Kurikahania Sribardi,,Yes,No,120,150,180,1%
Sherpur,Ghazir Khamar Sherpur,,Yes,No,120,150,180,1%
Sherpur,Bajitkhila  Sherpur,,Yes,No,120,150,180,1%
Sherpur,Bhatsala Sherpur,,Yes,No,120,150,180,1%
Sherpur,Pakuria Sherpur,,Yes,No,120,150,180,1%
Netrokona,Teligati  Atpara,,Yes,No,120,150,180,1%
Netrokona,Duaz Atpara,,Yes,No,120,150,180,1%
Netrokona,Baniajan Atpara,,Yes,No,120,150,180,1%
Netrokona,Asma Barhatta,,Yes,No,120,150,180,1%
Netrokona,Thakurakona Barhatta,,Yes,No,120,150,180,1%
Netrokona,Singhar Bangla Barhatta,,Yes,No,120,150,180,1%
Netrokona,Baushi Barhatta,,Yes,No,120,150,180,1%
Netrokona,Barhatta Sadar  Barhatta,,Yes,No,120,150,180,1%
Netrokona,Fakira Bazar Barhatta,,Yes,No,120,150,180,1%
Netrokona,Jaria Durgapur,,Yes,No,120,150,180,1%
Netrokona,Janjail Durghapur,,Yes,No,120,150,180,1%
Netrokona,Krisnochor Bazar Durgapur,,Yes,No,120,150,180,1%
Netrokona,Birishiri Durgapur,,Yes,No,120,150,180,1%
Netrokona,Utrail Durgapur,,Yes,No,120,150,180,1%
Netrokona,Chandighar Durgapur,,Yes,No,120,150,180,1%
Netrokona,Kailati Kalmakanda,,Yes,No,120,150,180,1%
Netrokona,Nazirpur Kalmakanda,,Yes,No,120,150,180,1%
Netrokona,Lengura Kalmakanda,,Yes,No,120,150,180,1%
Netrokona,Kalmakanda Sadar,,Yes,No,120,150,180,1%
Netrokona,Ganda Kendua,,Yes,No,120,150,180,1%
Netrokona,Chirang Kendua,,Yes,No,120,150,180,1%
Netrokona,Madanpur Kendua,,Yes,No,120,150,180,1%
Netrokona,Noapara Kendua,,Yes,No,120,150,180,1%
Netrokona,Mashka Kendua,,Yes,No,120,150,180,1%
Netrokona,Muzaffarpur Kendua,,Yes,No,120,150,180,1%
Netrokona,Sandikona Kendau,,Yes,No,120,150,180,1%
Netrokona,Kendua Sadar,,Yes,No,120,150,180,1%
Netrokona,Kaitail Madan,,Yes,No,120,150,180,1%
Netrokona,Maghan Madan,,Yes,No,120,150,180,1%
Netrokona,Madan Centar,,Yes,No,120,150,180,1%
Netrokona,Birampur Mohangonj,,Yes,No,120,150,180,1%
Netrokona,Maghan Siadhar Mohangonj,,Yes,No,120,150,180,1%
Netrokona,Mohangonj Sadar,,Yes,No,120,150,180,1%
Netrokona,Agia Purbadhala,,Yes,No,120,150,180,1%
Netrokona,Khalishapur Purbadhala,,Yes,No,120,150,180,1%
Netrokona,Hogla Purbadhala,,Yes,No,120,150,180,1%
Netrokona,Purbadhala Sadar,,Yes,No,120,150,180,1%
Netrokona,Shemgonj Purbadhala,,Yes,No,120,150,180,1%
Sunamganj,Paikurati Dharmapasha,,Yes,No,120,150,180,1%
Sunamganj,Selborash Dharmapasha,,Yes,No,120,150,180,1%
Sunamganj,Dharmapasha Sadar,,Yes,No,120,150,180,1%
Netrokona,Challishav Netrokona,,Yes,No,120,150,180,1%
Netrokona,Dakshin Bishiura Netrokona,,Yes,No,120,150,180,1%
Netrokona,Medni Netrokona,,Yes,No,120,150,180,1%
Netrokona,Netrokona Sadar,,Yes,No,120,150,180,1%
Tangail,Sagordighi(Modhupur),,Yes,No,120,150,180,1%
Tangail,Garo Bazar(Modhupur),,Yes,No,120,150,180,1%
Tangail,Hamidpur(Modhupur),,Yes,No,120,150,180,1%
Tangail,Kadomtoli(Modhupur),,Yes,No,120,150,180,1%
Tangail,Jhorka(Modhupur),,Yes,No,120,150,180,1%
Tangail,Kakraid(Modhupur),,Yes,No,120,150,180,1%
Tangail,Dhalapara(Modhupur),,Yes,No,120,150,180,1%
Tangail,Ghatail Senanibash(Modhupur),,Yes,No,120,150,180,1%
Mymensingh,Morlicbari Bazar ( Valuka ),,Yes,No,120,150,180,1%
Mymensingh,Batajor Bazar ( Valuka ),,Yes,No,120,150,180,1%
Mymensingh,Angargara Bazar ( Valuka ),,Yes,No,120,150,180,1%
Mymensingh,Mastarbari ( Valuka ),,Yes,No,120,150,180,1%
Mymensingh,Sridstore Bazar ( Valuka ),,Yes,No,120,150,180,1%
Mymensingh,Shantiganz ( Gafargaon ),,Yes,No,120,150,180,1%
Mymensingh,Rasulpur ( Gafargaon ),,Yes,No,120,150,180,1%
Mymensingh,Maoshakhali ( Pagla ),,Yes,No,120,150,180,1%
Mymensingh,Eschooler Bazar ( Pagla ),,Yes,No,120,150,180,1%
Mymensingh,Bord Bazar ( Pagla ),,Yes,No,120,150,180,1%
Mymensingh,Goespur ( Pagla ),,Yes,No,120,150,180,1%
Mymensingh,Bagar Bazar ( Valuka ),,Yes,No,120,150,180,1%
Mymensingh,Utura ( Valuka ),,Yes,No,120,150,180,1%
Mymensingh,Nizuri ( Valuka ),,Yes,No,120,150,180,1%
Mymensingh,Purabari ( Trishal ),,Yes,No,120,150,180,1%
Mymensingh,Trishal Sadar,,Yes,No,120,150,180,1%
Mymensingh,Balipara ( Trishal ),,Yes,No,120,150,180,1%
Mymensingh,Kalir Bazar ( Trishal ),,Yes,No,120,150,180,1%
Mymensingh,Vora Doba ( Trishal ),,Yes,No,120,150,180,1%
Mymensingh,Bailor ( Trishal ),,Yes,No,120,150,180,1%
Mymensingh,Horirampur ( Trishal ),,Yes,No,120,150,180,1%
Habiganj,Asampara (Shayestagnj),,Yes,No,120,150,180,1%
Habiganj,Noapara (Madhabpur),,Yes,No,120,150,180,1%
Habiganj,Montola (Madhabpur),,Yes,No,120,150,180,1%
Habiganj,Mirpurbazar (Shayestaganj),,Yes,No,120,150,180,1%
Habiganj,Olipur (Shayestaganj),,Yes,No,120,150,180,1%
Habiganj,Markuli (Nabiganj),,Yes,No,120,150,180,1%
Habiganj,Kadirganj (Nabiganj),,Yes,No,120,150,180,1%
Moulvibazar,Ashidron (Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Bhunabir  (Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Kalapur (Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Kalighat (Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Mirzapur (Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Rajghat (Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Satgaon (Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Sindurkhan (Sreemangal),,Yes,No,120,150,180,1%
Moulvibazar,Madhabpur (Kamalganj),,Yes,No,120,150,180,1%
Moulvibazar,Ali Nagar (Kamalganj),,Yes,No,120,150,180,1%
Moulvibazar,Bhanugach (Kamalganj),,Yes,No,120,150,180,1%
Moulvibazar,Islampur (Kamalganj),,Yes,No,120,150,180,1%
Moulvibazar,Akhailkura (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Amtail (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Giasnagar (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Kamalpur (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Khalilpur (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Manumukh (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Mostafapur (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Nazirabad (Moulvibazar),,Yes,No,120,150,180,1%
Moulvibazar,Kagabala (Moulvibazar),,Yes,No,120,150,180,1%
Patuakhali,Labukhali (Dumki),,Yes,No,120,150,180,1%
Patuakhali,Badarpur (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Boro Bighai (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Choto Bighai (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Itbaria (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Jainkathi (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Kalikapur (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Laukathi (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Lohalia (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Madarbunia (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Marichbunia (Patuakhali Sadar),,Yes,No,120,150,180,1%
Patuakhali,Badura Bazar(Auliapur),,Yes,No,120,150,180,1%
Patuakhali,Sheikh Hasina cantonment (Lebukhali, Patuakhali),,Yes,No,120,150,180,1%
